stop_id,name,lat,lng,collected_at,ars_no,city_code,city_name,managing_city
BSB164710401,부산진경찰서,35.16031613,129.0548003,2025-10-31,,21,부산광역시,부산BIS
BSB164720101,부산시청.시청역,35.17789728,129.0753886,2025-10-31,13040,21,부산광역시,부산BIS
BSB164730201,더샵센트럴스타,35.15226109,129.0605557,2025-10-31,,21,부산광역시,부산BIS
BSB164770201,양정자이더샵SK뷰2.3단지,35.17151587,129.0747189,2025-10-31,,21,부산광역시,부산BIS
BSB164820301,양정역6번출구,35.1737427,129.0730445,2025-10-31,5011,21,부산광역시,부산BIS
BSB164840101,수정약국,35.16834061,129.0632411,2025-10-31,,21,부산광역시,부산BIS
BSB164840201,범전치안센터,35.16669266,129.0626918,2025-10-31,,21,부산광역시,부산BIS
BSB164840202,부산시민공원,35.16605112,129.0613114,2025-10-31,,21,부산광역시,부산BIS
BSB164850201,수정약국,35.16858529,129.0632311,2025-10-31,,21,부산광역시,부산BIS
BSB164860101,녹동아파트,35.16751553,129.0638289,2025-10-31,,21,부산광역시,부산BIS
BSB164870101,박구정학원,35.16761724,129.0649664,2025-10-31,,21,부산광역시,부산BIS
BSB164870201,녹동아파트,35.16763501,129.0639617,2025-10-31,,21,부산광역시,부산BIS
BSB164880101,동원아파트,35.16854887,129.0655745,2025-10-31,,21,부산광역시,부산BIS
BSB164880102,양성초등학교,35.16972434,129.0657661,2025-10-31,,21,부산광역시,부산BIS
BSB164880201,박구정학원,35.16772451,129.0648522,2025-10-31,,21,부산광역시,부산BIS
BSB164890101,동원아파트,35.16891618,129.065632,2025-10-31,,21,부산광역시,부산BIS
BSB164890301,김해쌀집,35.17130949,129.0643959,2025-10-31,,21,부산광역시,부산BIS
BSB164910301,현대아파트2차후문,35.17187534,129.0637038,2025-10-31,,21,부산광역시,부산BIS
BSB164910401,김해쌀집,35.17123456,129.0642578,2025-10-31,,21,부산광역시,부산BIS
BSB164910402,양성초등학교,35.17016091,129.0654929,2025-10-31,,21,부산광역시,부산BIS
BSB164920101,한신아파트,35.16318233,129.0655781,2025-10-31,,21,부산광역시,부산BIS
BSB164920102,새마을금고,35.16321425,129.0670322,2025-10-31,,21,부산광역시,부산BIS
BSB164920201,롯데캐슬스카이,35.16294705,129.0651866,2025-10-31,5337,21,부산광역시,부산BIS
BSB164920301,항도중학교,35.16356423,129.064983,2025-10-31,,21,부산광역시,부산BIS
BSB164930301,적십자회관,35.16243177,129.0634733,2025-10-31,,21,부산광역시,부산BIS
BSB164940201,한신아파트,35.16333406,129.0658982,2025-10-31,,21,부산광역시,부산BIS
BSB164940202,새마을금고,35.16337355,129.0672478,2025-10-31,,21,부산광역시,부산BIS
BSB164960201,경로당,35.16457719,129.0674016,2025-10-31,,21,부산광역시,부산BIS
BSB164960202,천지탕,35.16362649,129.067687,2025-10-31,,21,부산광역시,부산BIS
BSB164970201,경로당,35.16446668,129.0672918,2025-10-31,,21,부산광역시,부산BIS
BSB164970202,천지탕,35.16361706,129.067517,2025-10-31,,21,부산광역시,부산BIS
BSB165020201,만호빌라,35.15949165,129.0686126,2025-10-31,,21,부산광역시,부산BIS
BSB165020202,기와집,35.15913457,129.0693491,2025-10-31,,21,부산광역시,부산BIS
BSB165040201,영화약국,35.16027679,129.0689623,2025-10-31,,21,부산광역시,부산BIS
BSB165060201,파티마의원,35.15648131,129.0711163,2025-10-31,5323,21,부산광역시,부산BIS
BSB165090301,파티마의원,35.15639767,129.0711445,2025-10-31,,21,부산광역시,부산BIS
BSB165090302,협성아파트,35.15781637,129.0707143,2025-10-31,,21,부산광역시,부산BIS
BSB165090402,전홍빌라,35.1587715,129.0710947,2025-10-31,,21,부산광역시,부산BIS
BSB165090403,대동아파트,35.16046584,129.0707323,2025-10-31,,21,부산광역시,부산BIS
BSB165120201,양정사진관,35.16922764,129.0699577,2025-10-31,,21,부산광역시,부산BIS
BSB165130101,동의과학대학교,35.16623453,129.0719819,2025-10-31,,21,부산광역시,부산BIS
BSB165130102,동의고등학교,35.16663735,129.0711168,2025-10-31,,21,부산광역시,부산BIS
BSB165130201,성모여자고등학교,35.16797786,129.0705522,2025-10-31,,21,부산광역시,부산BIS
BSB165140101,동의고등학교,35.16675124,129.071273,2025-10-31,,21,부산광역시,부산BIS
BSB165140102,동의과학대학교,35.16637546,129.0720478,2025-10-31,,21,부산광역시,부산BIS
BSB165190101,동의의료원,35.17036256,129.0763366,2025-10-31,,21,부산광역시,부산BIS
BSB165220201,양정역,35.17272658,129.0714733,2025-10-31,,21,부산광역시,부산BIS
BSB165240101,동평유치원,35.16817912,129.0408174,2025-10-31,5303,21,부산광역시,부산BIS
BSB165240201,부암3동주민센터,35.16871853,129.0393648,2025-10-31,5330,21,부산광역시,부산BIS
BSB165240301,협성피닉스,35.17014307,129.0386879,2025-10-31,5066,21,부산광역시,부산BIS
BSB165250301,부암3동주민센터,35.16866514,129.0395628,2025-10-31,5068,21,부산광역시,부산BIS
BSB165260101,진성아파트,35.14871059,129.0266878,2025-10-31,5126,21,부산광역시,부산BIS
BSB165260201,벽산아파트,35.14736799,129.023516,2025-10-31,5123,21,부산광역시,부산BIS
BSB165270101,기점,35.17104174,129.0317615,2025-10-31,,21,부산광역시,부산BIS
BSB165270201,개성고등학교,35.17023349,129.0315471,2025-10-31,5276,21,부산광역시,부산BIS
BSB165270202,당감백산아파트,35.16908607,129.0329367,2025-10-31,5080,21,부산광역시,부산BIS
BSB165290101,기점,35.17095543,129.0316037,2025-10-31,5285,21,부산광역시,부산BIS
BSB165330101,만덕터널입구,35.21183353,129.0573294,2025-10-31,6057,21,부산광역시,부산BIS
BSB165330102,개별화물협회,35.21498508,129.0650106,2025-10-31,6039,21,부산광역시,부산BIS
BSB165350101,온천장역.CGV동래,35.22200701,129.0853726,2025-10-31,6232,21,부산광역시,부산BIS
BSB165350201,온천장역.SK허브스카이,35.22176173,129.0848877,2025-10-31,6011,21,부산광역시,부산BIS
BSB165350301,식물원입구,35.22420669,129.0823043,2025-10-31,11098,21,부산광역시,부산BIS
BSB165350302,온천시장(목욕타운),35.22335133,129.0834424,2025-10-31,,21,부산광역시,부산BIS
BSB165390401,온천입구,35.21676543,129.0851393,2025-10-31,6019,21,부산광역시,부산BIS
BSB165390402,온천입구,35.21624715,129.0843777,2025-10-31,6020,21,부산광역시,부산BIS
BSB165390403,동래구노인복지관,35.21361278,129.0830369,2025-10-31,6036,21,부산광역시,부산BIS
BSB165390404,동래구노인복지관,35.21335445,129.0829778,2025-10-31,6037,21,부산광역시,부산BIS
BSB165390601,온천장입구,35.2168293,129.0861885,2025-10-31,,21,부산광역시,부산BIS
BSB165400101,온천장역.SK허브스카이,35.22109137,129.0850024,2025-10-31,6012,21,부산광역시,부산BIS
BSB165430302,동래한전,35.19644394,129.1058968,2025-10-31,6705,21,부산광역시,부산BIS
BSB165440103,부산원동역,35.19437106,129.1121171,2025-10-31,6702,21,부산광역시,부산BIS
BSB165440201,뜨란채아파트,35.19405762,129.1084318,2025-10-31,6089,21,부산광역시,부산BIS
BSB165450101,우성아파트,35.20556395,129.0864416,2025-10-31,,21,부산광역시,부산BIS
BSB165450401,복산동주민센터,35.20629181,129.0855667,2025-10-31,6253,21,부산광역시,부산BIS
BSB165450402,복산동주민센터,35.20582203,129.0860018,2025-10-31,,21,부산광역시,부산BIS
BSB165450403,"현대아파트, 명륜아이파크",35.20666541,129.0852102,2025-10-31,,21,부산광역시,부산BIS
BSB165460101,무량사,35.20678494,129.089779,2025-10-31,,21,부산광역시,부산BIS
BSB165460301,우성아파트,35.20573282,129.086948,2025-10-31,,21,부산광역시,부산BIS
BSB165500101,롯데백화점동래점.명륜역,35.21336811,129.0791299,2025-10-31,6031,21,부산광역시,부산BIS
BSB165500201,명륜역,35.21272455,129.0795593,2025-10-31,6034,21,부산광역시,부산BIS
BSB165500501,롯데백화점동래점.명륜역,35.21276314,129.0781263,2025-10-31,6030,21,부산광역시,부산BIS
BSB165500502,롯데백화점동래점,35.21240501,129.0783662,2025-10-31,,21,부산광역시,부산BIS
BSB165510101,온천장,35.21754552,129.0842659,2025-10-31,6021,21,부산광역시,부산BIS
BSB172360401,태우선파크APT,35.16736139,129.0331259,2025-10-31,5334,21,부산광역시,부산BIS
BSB172370101,부암새고개,35.16585731,129.0451432,2025-10-31,5059,21,부산광역시,부산BIS
BSB172370102,동원아파트,35.16632465,129.0483862,2025-10-31,5057,21,부산광역시,부산BIS
BSB172370103,부암동원맨션,35.1668114,129.0489252,2025-10-31,,21,부산광역시,부산BIS
BSB172370104,부암고개,35.16579998,129.045536,2025-10-31,,21,부산광역시,부산BIS
BSB172370301,당감시장,35.16604343,129.0412438,2025-10-31,5062,21,부산광역시,부산BIS
BSB172370302,당감사거리,35.16567959,129.0396643,2025-10-31,5085,21,부산광역시,부산BIS
BSB172370303,당감사거리,35.1657135,129.0398041,2025-10-31,,21,부산광역시,부산BIS
BSB172370304,당감시장,35.16606495,129.0413523,2025-10-31,,21,부산광역시,부산BIS
BSB172370401,당감시장,35.16625792,129.041732,2025-10-31,5305,21,부산광역시,부산BIS
BSB172370402,동평유치원,35.1678289,129.0412324,2025-10-31,5304,21,부산광역시,부산BIS
BSB172410202,당감동일스위트,35.16915763,129.0267989,2025-10-31,5348,21,부산광역시,부산BIS
BSB172410203,부산국제중고등학교,35.16924886,129.0267392,2025-10-31,,21,부산광역시,부산BIS
BSB172410301,백양터널,35.17141529,129.0247198,2025-10-31,5077,21,부산광역시,부산BIS
BSB172430201,반도아파트,35.14960579,129.0327949,2025-10-31,,21,부산광역시,부산BIS
BSB172440301,동의대역1번출구,35.15391302,129.033189,2025-10-31,5374,21,부산광역시,부산BIS
BSB172440302,동의대역,35.15389031,129.033039,2025-10-31,,21,부산광역시,부산BIS
BSB172440401,동의대역,35.15318789,129.0320547,2025-10-31,,21,부산광역시,부산BIS
BSB172450301,부산진구생활문화센터,35.16770022,129.0366563,2025-10-31,5082,21,부산광역시,부산BIS
BSB172470401,청수탕,35.1699401,129.0351193,2025-10-31,5008,21,부산광역시,부산BIS
BSB172480101,부산시민공원,35.17062662,129.0561944,2025-10-31,5342,21,부산광역시,부산BIS
BSB172480201,연지일동아파트,35.16996051,129.0521212,2025-10-31,5052,21,부산광역시,부산BIS
BSB172480301,래미안어반파크,35.17387771,129.0550132,2025-10-31,5036,21,부산광역시,부산BIS
BSB172480302,국립부산국악원,35.17142774,129.0552429,2025-10-31,5341,21,부산광역시,부산BIS
BSB172500201,부암고가교,35.16767778,129.0498598,2025-10-31,5054,21,부산광역시,부산BIS
BSB172500202,부암교차로,35.16780765,129.0499964,2025-10-31,,21,부산광역시,부산BIS
BSB172500301,동원아파트.협성휴포레,35.16649702,129.0481342,2025-10-31,5056,21,부산광역시,부산BIS
BSB172500302,부암새고개,35.1660568,129.0457498,2025-10-31,5058,21,부산광역시,부산BIS
BSB172500303,부암동원맨션,35.16713885,129.0488538,2025-10-31,,21,부산광역시,부산BIS
BSB172500304,미주아파트,35.16627043,129.0441001,2025-10-31,,21,부산광역시,부산BIS
BSB172500305,부암고개,35.16606094,129.0456435,2025-10-31,,21,부산광역시,부산BIS
BSB172520101,수정터널,35.14948102,129.0338061,2025-10-31,,21,부산광역시,부산BIS
BSB172520201,가야여중,35.14782325,129.0346958,2025-10-31,5132,21,부산광역시,부산BIS
BSB172520202,가야여자중학교,35.14775567,129.034614,2025-10-31,,21,부산광역시,부산BIS
BSB172520301,동의대학교도서관,35.14111621,129.0338861,2025-10-31,,21,부산광역시,부산BIS
BSB172520302,동의대학교본관,35.14009601,129.0337329,2025-10-31,,21,부산광역시,부산BIS
BSB172520303,동의대학교입구,35.1473446,129.0335799,2025-10-31,,21,부산광역시,부산BIS
BSB172520304,동의대학교자연대학,35.14350754,129.0342128,2025-10-31,,21,부산광역시,부산BIS
BSB172520401,가야고교,35.14776026,129.0309206,2025-10-31,5131,21,부산광역시,부산BIS
BSB172530101,CBS방송국,35.15220569,129.0497032,2025-10-31,5198,21,부산광역시,부산BIS
BSB172530201,범천건강문화센터,35.15086758,129.0482955,2025-10-31,5200,21,부산광역시,부산BIS
BSB172530202,선암초등학교,35.14971592,129.0496168,2025-10-31,5202,21,부산광역시,부산BIS
BSB172540201,약수터입구,35.14765801,129.050241,2025-10-31,5204,21,부산광역시,부산BIS
BSB172540301,범천건강문화센터,35.15105211,129.0484023,2025-10-31,5199,21,부산광역시,부산BIS
BSB172540302,선암초등학교,35.14981091,129.0498351,2025-10-31,5201,21,부산광역시,부산BIS
BSB172550101,가야고교,35.14768081,129.0313005,2025-10-31,5130,21,부산광역시,부산BIS
BSB172550102,동의대학교입구,35.14783297,129.0328871,2025-10-31,5329,21,부산광역시,부산BIS
BSB172550201,가야공원입구,35.14776359,129.0292224,2025-10-31,5129,21,부산광역시,부산BIS
BSB172560101,당평초등학교,35.15973685,129.0349275,2025-10-31,5152,21,부산광역시,부산BIS
BSB172560201,당감3동우체국,35.15956988,129.0330075,2025-10-31,5292,21,부산광역시,부산BIS
BSB172570101,당감사거리,35.16548046,129.0399805,2025-10-31,5086,21,부산광역시,부산BIS
BSB172570102,당감시장,35.16577535,129.0412903,2025-10-31,5063,21,부산광역시,부산BIS
BSB172570103,당감사거리,35.16545991,129.0398834,2025-10-31,,21,부산광역시,부산BIS
BSB172570104,당감시장,35.16580991,129.0414603,2025-10-31,,21,부산광역시,부산BIS
BSB172570201,당감초등학교,35.16380923,129.0394095,2025-10-31,5088,21,부산광역시,부산BIS
BSB172570301,당감4동,35.16542193,129.0379075,2025-10-31,5090,21,부산광역시,부산BIS
BSB172570302,태을의원,35.1654827,129.0385282,2025-10-31,,21,부산광역시,부산BIS
BSB172570401,부암삼성래미안,35.16697577,129.0389741,2025-10-31,5084,21,부산광역시,부산BIS
BSB172580101,백양가족공원,35.17216055,129.0290276,2025-10-31,5289,21,부산광역시,부산BIS
BSB172580102,선암사입구,35.17345899,129.0307956,2025-10-31,5291,21,부산광역시,부산BIS
BSB172580103,선암사입구,35.17353815,129.0309163,2025-10-31,,21,부산광역시,부산BIS
BSB172580104,주공사거리,35.17226961,129.0291781,2025-10-31,,21,부산광역시,부산BIS
BSB172580201,백양뜨란채아파트,35.17127563,129.0291688,2025-10-31,5293,21,부산광역시,부산BIS
BSB172580301,당감4동우체국,35.17176924,129.0271088,2025-10-31,5308,21,부산광역시,부산BIS
BSB172580302,당감주공3단지상가,35.17172885,129.027299,2025-10-31,,21,부산광역시,부산BIS
BSB172590101,당감4동우체국,35.17156447,129.0270949,2025-10-31,5307,21,부산광역시,부산BIS
BSB172590102,당감주공3단지상가,35.1714895,129.0273314,2025-10-31,,21,부산광역시,부산BIS
BSB172600101,국제프라자아파트,35.16763288,129.0275409,2025-10-31,5097,21,부산광역시,부산BIS
BSB172600102,국제프라자아파트,35.16783575,129.0274337,2025-10-31,,21,부산광역시,부산BIS
BSB172600103,한국과학영재학교,35.16623548,129.0282737,2025-10-31,,21,부산광역시,부산BIS
BSB172610301,백양뜨란채아파트,35.17140991,129.0293824,2025-10-31,5294,21,부산광역시,부산BIS
BSB172620101,부산시민공원남문,35.16560745,129.0584632,2025-10-31,5169,21,부산광역시,부산BIS
BSB172620102,부산진중학교,35.16442697,129.0554597,2025-10-31,5168,21,부산광역시,부산BIS
BSB172630101,부암역.당감입구,35.15898859,129.050072,2025-10-31,5193,21,부산광역시,부산BIS
BSB172640101,부산글로벌빌리지,35.15735577,129.0521472,2025-10-31,5347,21,부산광역시,부산BIS
BSB172640401,부암역.당감입구,35.15854838,129.0506823,2025-10-31,5192,21,부산광역시,부산BIS
BSB172650301,당감초등학교,35.16346526,129.0397679,2025-10-31,5087,21,부산광역시,부산BIS
BSB172660201,당평초등학교,35.16089864,129.0363054,2025-10-31,5153,21,부산광역시,부산BIS
BSB172690201,가야지구대,35.15167107,129.0296964,2025-10-31,5139,21,부산광역시,부산BIS
BSB172700101,신암,35.14842944,129.0536973,2025-10-31,5211,21,부산광역시,부산BIS
BSB172710101,약수터입구,35.14762562,129.0504651,2025-10-31,5203,21,부산광역시,부산BIS
BSB172710201,서호정사,35.14543853,129.0509515,2025-10-31,5206,21,부산광역시,부산BIS
BSB172710202,호천마을입구,35.14431211,129.0501724,2025-10-31,5207,21,부산광역시,부산BIS
BSB172710203,안창삼거리,35.14452737,129.048135,2025-10-31,5209,21,부산광역시,부산BIS
BSB172730201,가야여중,35.14801277,129.034588,2025-10-31,5133,21,부산광역시,부산BIS
BSB172730202,동의대학교입구,35.14810226,129.0328991,2025-10-31,5226,21,부산광역시,부산BIS
BSB172730203,가야여자중학교,35.1479466,129.0345145,2025-10-31,,21,부산광역시,부산BIS
BSB172750201,당감주공아파트,35.17141359,129.0247247,2025-10-31,,21,부산광역시,부산BIS
BSB172780101,당감동,35.16848148,129.0359247,2025-10-31,5081,21,부산광역시,부산BIS
BSB172780201,당감동,35.16866185,129.0357626,2025-10-31,,21,부산광역시,부산BIS
BSB172790201,주례여자고등학교,35.14782982,129.0164061,2025-10-31,5118,21,부산광역시,부산BIS
BSB172790202,개금현대아파트,35.14733639,129.0164767,2025-10-31,,21,부산광역시,부산BIS
BSB172810201,개금시영아파트,35.1461199,129.0163666,2025-10-31,,21,부산광역시,부산BIS
BSB181760301,금곡화목아파트,35.26320957,129.0188413,2025-10-31,8005,21,부산광역시,부산BIS
BSB181800101,북부경찰서,35.23002228,129.0101449,2025-10-31,,21,부산광역시,부산BIS
BSB181800301,대림쌍용아파트,35.22506834,129.0079714,2025-10-31,,21,부산광역시,부산BIS
BSB181800302,현대아파트,35.22727491,129.0093241,2025-10-31,,21,부산광역시,부산BIS
BSB181810101,대림아파트,35.23147579,129.0133968,2025-10-31,8052,21,부산광역시,부산BIS
BSB181810102,대림아파트,35.23235384,129.0135663,2025-10-31,,21,부산광역시,부산BIS
BSB181810103,화명롯데캐슬아파트,35.22921266,129.0128062,2025-10-31,,21,부산광역시,부산BIS
BSB181810201,북부경찰서,35.22794653,129.0117354,2025-10-31,8054,21,부산광역시,부산BIS
BSB181810202,북부경찰서,35.2280877,129.0118369,2025-10-31,,21,부산광역시,부산BIS
BSB181820101,수정역,35.22279819,129.0091711,2025-10-31,8024,21,부산광역시,부산BIS
BSB181820102,수정역,35.22287942,129.0092223,2025-10-31,,21,부산광역시,부산BIS
BSB181820301,수정강변타운후문,35.2203383,129.0075553,2025-10-31,8060,21,부산광역시,부산BIS
BSB181820302,구룡사,35.21581111,129.0045776,2025-10-31,8062,21,부산광역시,부산BIS
BSB181820303,성훈강변아파트,35.21878402,129.0059324,2025-10-31,,21,부산광역시,부산BIS
BSB181820304,구룡사,35.21616837,129.0046583,2025-10-31,,21,부산광역시,부산BIS
BSB181830201,롯데캐슬카이저남문,35.21874668,129.0086768,2025-10-31,8200,21,부산광역시,부산BIS
BSB181850101,화신중학교.화명역,35.23737688,129.0141606,2025-10-31,8048,21,부산광역시,부산BIS
BSB181850102,화신중학교,35.23647243,129.0140931,2025-10-31,,21,부산광역시,부산BIS
BSB181850103,화명역.화신중,35.23682129,129.0141256,2025-10-31,8204,21,부산광역시,부산BIS
BSB181860101,금곡동행정복지센터,35.25013834,129.0126867,2025-10-31,8029,21,부산광역시,부산BIS
BSB181860102,금곡동행정복지센터,35.25029074,129.0127548,2025-10-31,,21,부산광역시,부산BIS
BSB181870201,금곡주공5단지,35.24929336,129.0139436,2025-10-31,,21,부산광역시,부산BIS
BSB181870301,금곡동행정복지센터,35.250444,129.0125924,2025-10-31,8028,21,부산광역시,부산BIS
BSB181870302,금곡동행정복지센터,35.2504827,129.0126973,2025-10-31,,21,부산광역시,부산BIS
BSB181890301,율리역,35.24690784,129.0127077,2025-10-31,8031,21,부산광역시,부산BIS
BSB181890302,율리역,35.24711473,129.012721,2025-10-31,,21,부산광역시,부산BIS
BSB181900301,화명정수장입구,35.23431941,129.015278,2025-10-31,,21,부산광역시,부산BIS
BSB181900302,화명현대아파트,35.23413641,129.0174896,2025-10-31,,21,부산광역시,부산BIS
BSB181900401,와석,35.23405618,129.0134752,2025-10-31,,21,부산광역시,부산BIS
BSB181900501,롯데마트,35.23488352,129.0131935,2025-10-31,,21,부산광역시,부산BIS
BSB181910201,롯데마트,35.23465373,129.0123805,2025-10-31,,21,부산광역시,부산BIS
BSB181930101,와석,35.23398718,129.0138506,2025-10-31,8049,21,부산광역시,부산BIS
BSB181930102,와석,35.23407993,129.0138752,2025-10-31,,21,부산광역시,부산BIS
BSB181930201,대림아파트,35.23168829,129.013041,2025-10-31,8051,21,부산광역시,부산BIS
BSB181930202,와석,35.23356875,129.0133995,2025-10-31,8050,21,부산광역시,부산BIS
BSB181930203,대림아파트,35.23286189,129.0132481,2025-10-31,,21,부산광역시,부산BIS
BSB181940301,코오롱하늘채아파트,35.23373313,129.0104777,2025-10-31,,21,부산광역시,부산BIS
BSB181960401,경부선화명역.고용복지센터,35.23527839,129.0097925,2025-10-31,,21,부산광역시,부산BIS
BSB182050101,코오롱하늘채아파트,35.23368473,129.0107994,2025-10-31,,21,부산광역시,부산BIS
BSB182050201,북부경찰서,35.23087721,129.0099823,2025-10-31,,21,부산광역시,부산BIS
BSB182110201,만덕삼성아파트.만덕역,35.21177247,129.0369501,2025-10-31,8150,21,부산광역시,부산BIS
BSB182110202,만덕2동행정복지센터,35.21005828,129.037611,2025-10-31,8152,21,부산광역시,부산BIS
BSB182110203,만덕2동주민센터,35.21035102,129.0377553,2025-10-31,,21,부산광역시,부산BIS
BSB182110204,만덕삼성아파트,35.21181077,129.0367061,2025-10-31,,21,부산광역시,부산BIS
BSB182120201,만덕교차로,35.21332919,129.0397172,2025-10-31,8126,21,부산광역시,부산BIS
BSB182120202,만덕역.만덕사거리,35.2126516,129.038316,2025-10-31,8146,21,부산광역시,부산BIS
BSB182120301,만덕역,35.21252437,129.0362397,2025-10-31,,21,부산광역시,부산BIS
BSB182120501,만덕성당,35.21303739,129.0302645,2025-10-31,8137,21,부산광역시,부산BIS
BSB182140101,굿모닝힐304동,35.20809764,129.0344505,2025-10-31,,21,부산광역시,부산BIS
BSB182140401,백양디이스트101동,35.2056502,129.0339612,2025-10-31,,21,부산광역시,부산BIS
BSB182140402,굿모닝힐상가,35.20796632,129.0339531,2025-10-31,,21,부산광역시,부산BIS
BSB182140403,백양초등학교,35.20680366,129.0339625,2025-10-31,,21,부산광역시,부산BIS
BSB182150201,숙등역.부민병원,35.21189322,129.0102791,2025-10-31,8123,21,부산광역시,부산BIS
BSB182180101,구포역,35.20520878,128.9958289,2025-10-31,8072,21,부산광역시,부산BIS
BSB182180102,구포역,35.20624671,128.9966906,2025-10-31,88012,21,부산광역시,부산BIS
BSB182180103,구포역,35.20550557,128.9960562,2025-10-31,,21,부산광역시,부산BIS
BSB182210101,구포역,35.20662053,128.9971096,2025-10-31,8071,21,부산광역시,부산BIS
BSB182210103,동원로얄듀크비스타,35.20817094,128.9986413,2025-10-31,8202,21,부산광역시,부산BIS
BSB182210301,구포역,35.2061745,128.9961549,2025-10-31,8070,21,부산광역시,부산BIS
BSB182210302,구포역,35.20665398,128.9966404,2025-10-31,88014,21,부산광역시,부산BIS
BSB182230101,석불사입구,35.21494876,129.0442215,2025-10-31,8148,21,부산광역시,부산BIS
BSB182230301,만덕교차로.만덕역,35.21308893,129.0372344,2025-10-31,8144,21,부산광역시,부산BIS
BSB182240101,만덕성당,35.2129517,129.0324048,2025-10-31,8138,21,부산광역시,부산BIS
BSB182250401,남산정역,35.21343146,129.022722,2025-10-31,8132,21,부산광역시,부산BIS
BSB182250402,남산정역4번출구,35.21343567,129.0228456,2025-10-31,,21,부산광역시,부산BIS
BSB182260101,남산정역,35.21315496,129.0228632,2025-10-31,8130,21,부산광역시,부산BIS
BSB182260102,남정산역5번출구,35.21315728,129.0229294,2025-10-31,,21,부산광역시,부산BIS
BSB182260201,삼정그린코아아파트,35.21337331,129.0205191,2025-10-31,,21,부산광역시,부산BIS
BSB182260301,메가마트,35.21355754,129.0218251,2025-10-31,,21,부산광역시,부산BIS
BSB182270201,구포전화국,35.21330596,129.0181803,2025-10-31,8127,21,부산광역시,부산BIS
BSB182270202,숙등역,35.21218955,129.013007,2025-10-31,8125,21,부산광역시,부산BIS
BSB182270203,구포전화국,35.21331938,129.0182938,2025-10-31,,21,부산광역시,부산BIS
BSB182270204,덕천1동주민센터,35.21289394,129.0158206,2025-10-31,,21,부산광역시,부산BIS
BSB182270205,부민병원.덕천교회,35.21174649,129.0112481,2025-10-31,,21,부산광역시,부산BIS
BSB182270206,숙등역4번출구,35.21228582,129.0134171,2025-10-31,,21,부산광역시,부산BIS
BSB182280101,숙등역,35.21193875,129.0132188,2025-10-31,8124,21,부산광역시,부산BIS
BSB182280102,구포전화국,35.21302104,129.018153,2025-10-31,8128,21,부산광역시,부산BIS
BSB182280103,구포전화국,35.21302037,129.0182536,2025-10-31,,21,부산광역시,부산BIS
BSB182280104,덕천1동주민센터,35.21250716,129.0155316,2025-10-31,,21,부산광역시,부산BIS
BSB182280105,숙등역1번출구,35.21222218,129.0143227,2025-10-31,,21,부산광역시,부산BIS
BSB182280106,숙등역5번출구,35.21166993,129.012205,2025-10-31,,21,부산광역시,부산BIS
BSB182280201,덕천주공입구,35.20937203,129.0111849,2025-10-31,8176,21,부산광역시,부산BIS
BSB182280202,덕천주공입구,35.20945754,129.0111487,2025-10-31,,21,부산광역시,부산BIS
BSB182280301,덕천역,35.21093546,129.0080248,2025-10-31,8119,21,부산광역시,부산BIS
BSB182280302,덕천역,35.2109746,129.0081945,2025-10-31,,21,부산광역시,부산BIS
BSB182280401,숙등역.부민병원,35.21195572,129.0105266,2025-10-31,8198,21,부산광역시,부산BIS
BSB182290101,덕천역,35.21040944,129.007139,2025-10-31,8122,21,부산광역시,부산BIS
BSB182290102,덕천역,35.21048727,129.0074982,2025-10-31,,21,부산광역시,부산BIS
BSB182290103,부민병원.덕천교회,35.2111848,129.0102028,2025-10-31,,21,부산광역시,부산BIS
BSB182320201,벽산아파트,35.24431078,129.0128814,2025-10-31,8032,21,부산광역시,부산BIS
BSB182320202,벽산아파트,35.24443425,129.0128421,2025-10-31,,21,부산광역시,부산BIS
BSB182320301,율리역,35.24686103,129.0130856,2025-10-31,8030,21,부산광역시,부산BIS
BSB182320302,율리역,35.24703146,129.0130912,2025-10-31,,21,부산광역시,부산BIS
BSB182330401,덕천교차로,35.21198383,129.0047718,2025-10-31,8064,21,부산광역시,부산BIS
BSB182330402,덕천교차로,35.21190307,129.0047977,2025-10-31,,21,부산광역시,부산BIS
BSB182350501,만덕동일아파트입구,35.21416068,129.0257139,2025-10-31,,21,부산광역시,부산BIS
BSB191610101,덕계,35.19181309,128.9231407,2025-10-31,92175,21,부산광역시,부산BIS
BSB191610102,신덕신천마을,35.19545855,128.9247668,2025-10-31,,21,부산광역시,부산BIS
BSB191610201,득천사거리,35.18850883,128.9210577,2025-10-31,92187,21,부산광역시,부산BIS
BSB191610202,현대슈퍼,35.18177096,128.9187201,2025-10-31,92188,21,부산광역시,부산BIS
BSB191610203,상곡정미소,35.17695545,128.9165123,2025-10-31,92189,21,부산광역시,부산BIS
BSB191610204,득천,35.18466442,128.919814,2025-10-31,,21,부산광역시,부산BIS
BSB191620301,덕도초등학교,35.19259299,128.9165178,2025-10-31,,21,부산광역시,부산BIS
BSB191630101,덕포마을,35.191881,128.909117,2025-10-31,92209,21,부산광역시,부산BIS
BSB191650301,낙동중학교,35.21526794,128.9648225,2025-10-31,12004,21,부산광역시,부산BIS
BSB191660101,중리입구,35.21456662,128.9559221,2025-10-31,12016,21,부산광역시,부산BIS
BSB191660102,강서복지회관.우편집중국,35.21503108,128.9591852,2025-10-31,12017,21,부산광역시,부산BIS
